bc,co,date,location,no2,o3,pm10,pm25,so2
"","",2022-04-08,Mojave - CA 58 Busin,"",0.0302,19.4909,4.8236,""
"","",2022-04-08,Delray Beach,"","",28.7961,8.7165,""
"","",2022-04-08,Auburn,"",0.0478,"",8.7838,""
"","",2022-04-08,MTSP,0.001,0.0297,3.9286,"",0.001
"","",2022-04-08,Peckville,"",0.0376,"","",""
"","",2022-04-09,Redding,"",0.0453,"",1.6767,""
"","",2022-04-09,SCOTTVILLE,"",0.0356,"","",""
"","",2022-04-09,Piseco Lake,"",0.0214,"","",""
"","",2022-04-09,Laurel,"","",22.0,"",""
"","",2022-04-09,Monmouth University,"",0.0384,"","",""
"","",2022-04-10,Indpls-Harding St,"",0.0257,"","",2.0E-4
"","",2022-04-10,Portland Lincoln Hig,"","","",1.8872,""
"","",2022-04-10,Ann Arbor,"",0.0364,"","",""
"",0.2712,2022-04-10,BLAIR STREET,0.014,0.0354,19.9764,6.7488,0.001
"","",2022-04-11,Douglas Red Cross,"","",48.2152,"",""
0.1034,0.2996,2022-04-11,Oakland West,0.0052,0.0292,"",5.7209,0.0
"","",2022-04-11,Holiday,"",0.0423,"","",""
"","",2022-04-11,SPRINGFIELDSP,0.0058,"","",2.3134,1.0E-4
"","",2022-04-11,HARBOR BEACH,"",0.0392,"","",""
"","",2022-04-11,Hamilton PS 46,"","","",3.7109,""
"","",2022-04-11,Ancora State Hosptia,"",0.0373,"","",""
"","",2022-04-11,ROCKWELL,0.0048,0.0392,"",10.264,""
"","",2022-04-11,Carlisle,"","","",5.5969,""
"","",2022-04-11,CEDARS,"",0.0456,"","",""
"","",2022-04-12,Huntsville Old Airpo,"",0.0359,"",8.7213,""
"","",2022-04-12,Vincennes,"",0.0304,"","",""
"","",2022-04-12,West Mesa,"","",36.8,"",""
"","",2022-04-12,Canton DRR,"","","","",1.0E-4
"","",2022-04-12,Eastlake,"",0.0431,"","",""
"","",2022-04-12,MANITOWOC,"",0.0313,"","",""
"",0.1509,2022-04-13,Greeley - Weld Co. T,"",0.04,"","",""
"","",2022-04-13,Rte 9 Del. City,"","","",7.4957,0.0
"","",2022-04-13,Nez Perce Tribe,"",0.038,"","",""
"","",2022-04-13,Gardiner High School,"",0.0341,"","",""
"","",2022-04-13,BROADWAY (South),"","","",3.6732,""
"",0.356,2022-04-13,I25 Denver,0.014,"","",3.7118,""
"","",2022-04-14,Tranquillity,"",0.0325,"",3.1474,""
"",0.2537,2022-04-14,DCNearRoad,0.009,"","",8.9823,""
"","",2022-04-14,PORT HURON,"",0.0356,"",6.3321,0.0011
"","",2022-04-14,Greenville-ESC,0.0041,"",22.6194,12.4052,0.0
"","",2022-04-14,Vancouver-NE 84th Av,"","","",3.6106,""
"",0.169,2022-04-14,Utah Tech. Center,0.012,0.0342,"",4.7089,1.0E-4
"","",2022-04-14,Lake City,"",0.039,"",10.4,""
"","",2022-04-15,San Diego - Kearny V,"",0.041,"","",""
"","",2022-04-15,Sutter Buttes (seaso,"",0.035,"","",""
"","",2022-04-15,MUNRO STREET,0.0086,"","","",""
"","",2022-04-15,Plummer CDA Tribe,"","","",2.8333,""
"","",2022-04-15,Kenner,"",0.0334,"","",""
"","",2022-04-15,BDED,"","","",3.6364,""
"",0.1209,2022-04-15,Preble NCore,"",0.0379,"",3.5345,3.0E-4
"",0.121,2022-04-15,Converse County Long,0.0021,0.038,12.7794,"",""
"",0.3171,2022-04-15,Blue Ridge I-70,0.0153,"","",14.0193,""
"","",2022-04-15,Sumatra,"",0.0326,"","",""
"","",2022-04-16,Jackson - Clinton,"",0.0272,"","",""
"","",2022-04-16,South Lake Tahoe - S,"","",3.2793,"",""
"","",2022-04-16,Red Lake Nation,"","","",4.9185,""
"","",2022-04-16,GPORT YC,"",0.0294,"",8.5116,""
"","",2022-04-16,Monmouth University,"",0.0502,"","",""
"","",2022-04-16,Bklyn - PS 314,"","","",6.1509,""
"","",2022-04-16,University Meadows,"",0.0415,"","",""
"","",2022-04-16,Lakeview - Center &,"","","",2.3926,""
"",0.3971,2022-04-16,MON,0.0091,"","","",""
"","",2022-04-16,Manitou Springs,"",0.0405,"","",""
"","",2022-04-17,Savannah East Presid,"",0.0298,"","",0.0017
"","",2022-04-17,PIKE2001,"",0.0431,"",5.2583,""
"","",2022-04-17,WEST ALTON,"",0.0356,"","",""
"","",2022-04-18,Shell Cut,"","",13.8957,"",""
"","",2022-04-18,POMPANO_BEACH,"",0.0336,"",4.3246,""
"","",2022-04-18,Apple Valley,"","","",1.7971,""
"","",2022-04-18,Badlands,"",0.0429,9.1565,3.0443,""
"","",2022-04-18,Cookeville,"","","",3.7826,""
"",0.1887,2022-04-18,Triple Oak - Near Ro,0.004,"","",3.3261,""
"","",2022-04-18,HUNTINGTON,"",0.031,"","",""
"","",2022-04-19,Madawaska PSB,"","","",2.8571,""
"","",2022-04-19,Fond du Lac,"",0.0403,"",-1.184,""
"","",2022-04-19,St. Cloud,"",0.0394,"",3.936,""
"","",2022-04-19,Dunkirk,"",0.0311,"","",""
"","",2022-04-19,Salem - State Hospit,"","","",1.6256,""
"","",2022-04-19,Port Angeles-E 5th S,"","","",3.4788,""
"","",2022-04-19,Sunnyside-S 16th,"","","",3.9904,""
"","",2022-04-19,TROUT LAKE,"",0.0381,"",1.4173,""
"","",2022-04-19,Springville,"",0.0393,"",16.7564,""
"","",2022-04-19,Chiloquin,"","","",1.7208,""
"",0.0556,2022-04-19,NR,0.0084,0.0391,"",16.9313,""
"","",2022-04-19,ROSE LAKE,"",0.0348,"","",""
"","",2022-04-20,Brawley - 220 Main S,"","",190.1667,23.2714,""
"","",2022-04-20,Chester BAM,"","","",8.2048,""
"","",2022-04-20,Blythe,"",0.0372,"","",""
"","",2022-04-20,TracyAP,0.0037,0.0356,9.9674,-0.325,""
"","",2022-04-20,Mesa 2 /Nipomo,"","",9.6449,2.0942,0.001
"","",2022-04-20,Lemmon Valley,"",0.0459,"","",""
"","",2022-04-20,Middleport,"",0.0296,"","",""
"","",2022-04-20,Rocky Creek,"",0.0362,"","",""
"","",2022-04-20,New Garden,"",0.032,"",4.4404,""
"","",2022-04-21,Fairland,"",0.0424,"","",""
"","",2022-04-21,St. Cloud,"",0.0315,"",4.5109,""
"","",2022-04-21,Carlsbad,0.005,0.0366,"","",""
"","",2022-04-21,Riviera Beach,"","","","",0.001
"","",2022-04-22,San Andreas,"",0.0319,2.0268,2.1696,""
"",0.1466,2022-04-22,Modesto - 14th Stree,"",0.0384,16.9643,8.8036,""
"","",2022-04-22,Globeville,0.0213,"","",10.5214,""
"","",2022-04-22,Bee Ridge,"","","",8.7726,""
"","",2022-04-22,Hoxeyville,"",0.0365,"","",""
"","",2022-04-23,Zuni Hills,"","",33.1961,"",""
"","",2022-04-23,Tangerine & Camino d,"",0.0416,"","",""
"",0.1327,2022-04-23,St. Lukes Meridian,0.0025,0.0395,"",0.2941,0.0
"","",2022-04-23,YPSILANTI,"",0.0389,"",8.068,""
"","",2022-04-23,Mille Lacs,"",0.0316,"","",""
"","",2022-04-23,Clarksboro,"",0.0385,"","",""
"","",2022-04-23,LEGGETT,"",0.0394,"",7.248,""
"","",2022-04-23,Oxford,"",0.0463,"","",""
"","",2022-04-23,Kessler,"",0.0407,"","",""
"","",2022-04-23,Trona - Athol and Te,"",0.0406,10.5588,"",""
"","",2022-04-24,Avon,"",0.0426,"","",""
"","",2022-04-24,Loudonville,"",0.0428,"","",""
"","",2022-04-24,Florence,"",0.038,"",11.55,""
"","",2022-04-24,MADISON EAST,"",0.0435,"",7.5345,1.0E-4
"","",2022-04-24,Pocomoke City,"","",17.8298,10.1454,""
"","",2022-04-24,Grass Valley,"",0.0448,"",1.913,""
"","",2022-04-25,Cave Creek,"",0.053,"","",""
"","",2022-04-25,Zuni Hills,"","",24.875,"",""
"","",2022-04-25,Nogales Post Office,"","",32.0833,7.8333,""
"","",2022-04-25,Augusta,"",0.0244,21.2881,10.9356,0.001
"","",2022-04-25,Boundary County,"","","",4.4609,""
"","",2022-04-25,Miller State Park,"",0.0494,11.2083,5.4042,4.0E-4
"","",2022-04-25,Beaufort,"",0.0393,"","",""
"","",2022-04-25,Lake Park,0.0076,0.0372,"","",""
"","",2022-04-25,Portland McDaniel Hi,"","","",6.5183,""
"","",2022-04-26,C GRANDE,"",0.0515,"","",""
"",0.4003,2022-04-26,Welby - 78th Ave. &,0.0126,0.0426,"","",2.0E-4
"","",2022-04-26,KNIGHT_P,"",0.035,"",3.2701,""
"",0.2283,2022-04-26,Remount,0.0091,"","",10.6154,""
"","",2022-04-26,Jefferson-Laatsch,"",0.0308,"","",""
"","",2022-04-26,Dallas LaCreole Midd,"","","",2.8429,""
"",0.2538,2022-04-27,MUNRO STREET,0.0112,"","","",""
"","",2022-04-27,Charlestown State Pa,"",0.0358,"","",""
"","",2022-04-27,Carrithers Middle Sc,"",0.0349,16.5659,5.4775,""
"","",2022-04-27,Lafayette,"",0.0399,"",7.9193,""
"","",2022-04-27,Madisonville,"",0.0312,"",5.0433,""
"","",2022-04-27,OTISVILLE,"",0.0298,"","",""
"","",2022-04-27,EVANS,"",0.0316,"","",""
"",0.3221,2022-04-27,Minneapolis-Downtown,"","","","",0.0
"","",2022-04-27,Jackson,"",0.0399,"",5.9658,""
"","",2022-04-27,HANOVER,"",0.0328,"","",""
"","",2022-04-27,Pinedale Gaseous,0.0016,0.0382,"",6.8571,""
"","",2022-04-27,MTSP,0.0011,0.0419,11.7459,"",0.002
"","",2022-04-27,WEST ALTON,"",0.036,"","",""
"","",2022-04-27,Hagerstown,"",0.0384,"",5.0,""
"","",2022-04-28,Ukiah Library,"","","",7.3282,""
"","",2022-04-28,Springfield Fire St1,"","","",6.3389,""
"","",2022-04-28,Lockhart C1604,"",0.0326,"","",""
"","",2022-04-28,Portland Lincoln Hig,"","","",2.5492,""
"","",2022-04-01,Children's Park Site,"",0.0286,"",6.7237,""
"","",2022-04-01,King City AMS,"",0.0216,24.5263,5.2456,""
"","",2022-04-01,SHELDAHL,"",0.0306,"","",""
"","",2022-04-01,Port Allen,"",0.0264,"","",""
"","",2022-04-01,ROSE LAKE,"",0.0404,"","",""
"","",2022-04-01,Lancaster,"",0.0315,"",5.3934,""
"","",2022-04-01,DYERSBURG,"","","",4.5347,""
"","",2022-04-01,Tunkhannock,"","","",3.7744,""
"","",2022-04-01,Vacaville,"",0.0233,"",5.5,""
"","",2022-04-02,Chiricahua NM,"",0.0457,"","",""
"",0.1507,2022-04-02,MLK,"",0.0407,"",4.1626,0.0
"",0.289,2022-04-02,Sawgrass Lake Park,0.006,"","","",""
"","",2022-04-02,McCall,"","","",6.4112,""
"","",2022-04-02,Noblesville-191st St,"",0.024,"","",""
"","",2022-04-02,WARREN,"",0.0288,"","",""
"","",2022-04-02,PERKINSTOWN,"","","",6.385,""
"",0.2677,2022-04-02,Forest Park,0.0121,"","",7.2435,""
"","",2022-04-03,Payson Well Site,"","",23.0235,"",""
"","",2022-04-03,Paradise - Airport,"",0.0462,"","",""
"","",2022-04-03,Plummer CDA Tribe,"","","",4.2755,""
"","",2022-04-03,Burlington,"","","",6.2918,""
"","",2022-04-03,Toll,"",0.0515,17.7476,3.9038,""
"","",2022-04-04,Colorado College,"","","",3.4667,""
"",0.4034,2022-04-04,Pepsi Place,0.0152,"","",10.2706,""
"","",2022-04-04,KNI-Topeka,"",0.0316,25.45,17.5293,""
"","",2022-04-04,Uxbridge,"",0.0397,"","",""
"","",2022-04-04,Pinnacle State Park,"",0.0394,"","",""
"","",2022-04-04,Lamstein Lane,"",0.0355,"","",""
"","",2022-04-04,Billings Coburn Rd,"","","","",0.0013
"","",2022-04-05,Gridley,"","","",1.2571,""
"","",2022-04-05,Los Gatos,"",0.0265,"","",""
"","",2022-04-05,SOMERST,"",0.0284,"",9.8338,""
"","",2022-04-05,Pfizer Lab,"",0.0256,"","",""
"","",2022-04-05,RIT,"","","",9.6121,6.0E-4
"","",2022-04-05,Rock Springs SLAMS,"","","",4.7778,""
"","",2022-04-05,SAVANNAH,"",0.0346,"","",""
"","",2022-04-05,JAMES S. LONG PARK,0.0062,0.0244,"","",""
"","",2022-04-06,MCADORY,"",0.024,"",9.3342,""
"","",2022-04-06,CasaBlanca,"","",32.4583,"",""
"","",2022-04-06,Fresno-Foundry Park,0.0206,"","",8.8333,""
"","",2022-04-06,WAIKOLOA,"","","",3.4095,""
"","",2022-04-06,Fresh Kills,"",0.0314,"",3.521,""
"","",2022-04-06,Springfield Fire St1,"","","",9.2292,""
"",0.4076,2022-04-06,Harrisville,0.005,0.0374,5.8814,2.1941,""
"","",2022-04-06,Winthrop-Chewuch Rd,"","","",1.9789,""
"","",2022-04-06,Merced-M St,"","",26.8333,4.8333,""
"",0.1807,2022-04-06,Reno4,0.0124,0.0316,19.5417,4.7083,0.0
"","",2022-04-06,Yuma Supersite,"",0.0315,47.7532,13.25,""
"","",2022-04-06,WEST ALTON,"",0.047,"","",""
"","",2022-04-07,Red Mountain,"",0.0454,"","",""
"","",2022-04-07,Queen Valley,"",0.0515,"","",""
"","",2022-04-07,Ft. Collins - CSU Fa,"","",9.0253,1.6911,""
"","",2022-04-07,Twin Falls PM25,"","","",4.1532,""
"","",2022-04-07,San Juan Bautista AM,"","",22.5407,"",""
"",0.4194,2022-04-08,Eastwood,0.0244,0.0274,"",5.1912,""
"","",2022-04-08,Pinnacles NM,"",0.0439,"","",""
"","",2022-04-08,Osceola Co. Fire Sta,"",0.0385,"","",""
"","",2022-04-08,Fl. Baptist Children,"",0.0407,20.027,6.8955,""
"","",2022-04-08,Boundary County,"","","",6.2117,""
"","",2022-04-08,NORTHBRK,"",0.0244,"",2.8673,""
"","",2022-04-08,Potato Creek State P,"",0.027,"","",""
"","",2022-04-08,Cove - City Hall,"","","",4.2242,""
"","",2022-04-08,Hillcrest HS,"",0.0277,9.1746,1.0702,""
"","",2022-04-08,Candor,"",0.0367,"","",""
"",0.5525,2022-04-09,Sunrise Acres,"","","","",""
"","",2022-04-09,York Landfill,"",0.0308,"","",0.0
"","",2022-04-09,Roosevelt High Schoo,"","","",1.9887,""
"","",2022-04-09,Fairfield,"",0.0366,"","",""
"","",2022-04-09,Sumatra,"",0.0482,"","",""
"","",2022-04-10,BELLFNT2,"",0.0352,"","",0.0
"",0.3287,2022-04-10,Winter Park,0.0022,0.0441,"","",0.0012
"","",2022-04-10,French Settlement,"",0.0379,"",10.0312,""
"","",2022-04-10,Horn Point,"",0.0362,"",2.2636,6.0E-4
"","",2022-04-10,GREEN BAY E HIGH,"","","",7.8291,4.0E-4
"","",2022-04-11,HELENA,"",0.0391,"","",""
"","",2022-04-11,Floyd Dryden,"","",5.4479,3.099,""
"",0.2057,2022-04-11,Phoenix JLG Supersit,0.0062,0.0335,36.1744,9.2791,0.0
"",0.2573,2022-04-11,Ontario Near Road,0.0193,"","","",""
"","",2022-04-11,Melbourne,"",0.0324,12.0097,5.4155,""
"","",2022-04-11,Stanton,"",0.0414,"","",""
"","",2022-04-11,Canton DRR,"","","","",7.0E-4
"","",2022-04-11,Detroit Lake,"","","",1.7092,""
"",0.1309,2022-04-11,Look Rock - GSMNP,"",0.0496,"",8.6087,""
"",0.0989,2022-04-11,Cheyenne NCore,0.0038,0.0402,16.1231,5.1231,0.0
"","",2022-04-11,Pocomoke City,"","",8.4309,4.4236,""
"",0.3176,2022-04-11,Bercut Dr,0.0057,"","",3.68,""
"","",2022-04-12,Woodland,"",0.0355,"",2.075,""
"","",2022-04-12,Portland - Deering O,0.0057,0.0308,"",2.5618,""
"","",2022-04-12,Sycamore,"",0.0354,"",6.4814,""
"","",2022-04-12,Kremlin,"","","","",0.001
"","",2022-04-12,Albany - Calapooia S,"","","",2.4426,""
"","",2022-04-12,Detroit Lake,"","","",1.8368,""
"","",2022-04-12,Chesterfield,"",0.049,"",11.3256,""
"","",2022-04-12,Alabama-Coushatta,"",0.0341,"","",""
"","",2022-04-13,High School,"",0.045,29.8,"",""
"","",2022-04-13,CARPENTER,"",0.0288,"",5.4435,""
"",0.1723,2022-04-13,"Davenport, 10th & Vi","",0.0244,"",10.9067,0.0
"","",2022-04-13,Ely,"",0.0435,"",3.0,""
"","",2022-04-13,Ranchos,"","","",3.1954,""
"","",2022-04-13,Mayfield,"",0.0384,"","",""
"","",2022-04-13,Houston,"",0.0284,"",8.359,""
"","",2022-04-13,Williams Middle Scho,"","","",9.2041,""
"","",2022-04-13,Grand Canyon ozone b,"",0.0486,"",4.3295,""
"","",2022-04-13,Tulalip-Totem Beach,"","","",1.1115,""
"","",2022-04-13,Madison University A,"","",16.2328,9.2578,""
"","",2022-04-13,Elkhorn,"",0.0289,"","",""
"","",2022-04-13,HAZ2,"",0.0231,"",9.7536,""
"","",2022-04-14,WYLAM,"","",13.2185,6.0941,""
"","",2022-04-14,DECATUR,"",0.0334,"",5.1085,""
"","",2022-04-14,Coachline,"",0.0346,"",1.0,""
"","",2022-04-14,Virgin Valley,"",0.0388,18.2393,5.4342,""
"","",2022-04-14,Spruce Pine,"","","",7.4483,""
"","",2022-04-14,Cheney-Turnbull (SO),"","",5.7432,"",""
"","",2022-04-14,FRAYSER,"",0.037,"","",""
"","",2022-04-15,BONDVILLE,"","","",3.1412,""
"","",2022-04-15,Port Allen,"",0.027,"","",""
0.6189,0.1924,2022-04-15,Portland Near Road,0.0127,0.0199,"",5.3825,""
"","",2022-04-15,Milwaukee-UWM UPark,0.0025,0.0338,"","",0.001
"","",2022-04-15,"Muscatine, Musser Pa","","","","",0.0
"","",2022-04-15,LIBERTY,"",0.0355,"",7.0504,""
"","",2022-04-15,Hillcrest HS,"",0.0348,15.1527,4.0968,""
"","",2022-04-16,Red Mountain,"",0.0409,"","",""
"","",2022-04-16,Tuscan Butte (Season,"",0.0369,"","",""
"",0.185,2022-04-16,St. Marks Wildlife R,"",0.0354,"",16.905,9.0E-4
"","",2022-04-16,LaPorte-E. Lincolnwa,"",0.0305,"","",""
"","",2022-04-16,Taos Fire Station,"","","",3.8308,""
"","",2022-04-16,Rockland Cty,"",0.0478,"",3.367,""
"","",2022-04-16,Mayfield,"",0.0394,"","",""
"","",2022-04-16,Leavenworth-Evans St,"","","",3.2019,""
"","",2022-04-16,Walla Walla-12th St,"","","",2.6973,""
"","",2022-04-16,Springville,"",0.0374,"",12.7316,""
"","",2022-04-16,Chelsea HP,"","","",5.25,""
"","",2022-04-17,Lizard Tail,"","",10.6667,"",""
"","",2022-04-17,Shafter - Walker Str,0.0048,0.0234,"","",""
"","",2022-04-17,Hope,"",0.0349,"","",""
"","",2022-04-17,Mackville,"",0.0381,"","",""
"","",2022-04-17,Presque Isle Riversi,"","",9.875,0.7083,""
"","",2022-04-17,Glen Burnie,"",0.0392,"","",""
"","",2022-04-17,Pembroke Exchange St,"","","","",0.001
"","",2022-04-17,Buffalo Near-road,"","","",2.9727,""
"","",2022-04-17,Rochester,"",0.0307,"",3.6593,""
"","",2022-04-17,Durham Armory,"",0.0347,18.1667,7.375,0.0
"","",2022-04-17,Oxford,"",0.0359,"","",""
"","",2022-04-17,Shady Cove - Shady C,"","","",3.375,""
0.2717,0.1496,2022-04-17,Portland Near Road,0.0066,0.0287,"",3.2625,""
"","",2022-04-17,Williams Middle Scho,"","","",7.0412,""
"","",2022-04-17,Badlands,"",0.0445,27.5455,3.7864,""
"","",2022-04-17,Loretto,"","","",4.0417,""
"","",2022-04-17,Fellows Lake,"",0.039,"","",""
"","",2022-04-17,Troost,0.0054,"",20.9308,4.5685,0.001
"","",2022-04-17,Allentown,"",0.0322,"",4.025,""
"",0.1955,2022-04-17,Fort Lee Near Road,0.0044,"","",2.7167,""
"",0.3523,2022-04-18,Bercut Dr,0.0055,"","",3.0152,""
"","",2022-04-18,Lompoc HS&P,"",0.0333,"","",""
"","",2022-04-18,OWENPRI,"",0.0326,"",4.7066,""
"","",2022-04-18,CHICOPEE,0.0044,0.0261,"",2.4943,""
"","",2022-04-18,St. Michael,"",0.0409,"",3.7174,""
"","",2022-04-18,BETHANY,"",0.0376,"","",""
"","",2022-04-18,Port Angeles-E 5th S,"","","",5.7536,""
"","",2022-04-18,PittsfieldES,"",0.0285,"",2.5977,""
"","",2022-04-18,Allentown,"",0.0225,"",3.2659,""
"",0.0924,2022-04-19,NCORE - Bishop,"",0.048,36.5673,6.2038,0.0
"","",2022-04-19,Downtown Sacramento,"",0.0352,7.4405,2.0833,""
"","",2022-04-19,Brainerd,"",0.0399,"",5.928,""
"","",2022-04-19,Fernley,"",0.0508,"","",""
"","",2022-04-20,Crockett,"",0.0441,"","",""
"","",2022-04-20,Mountains Edge,"",0.0454,63.7882,11.1354,""
"","",2022-04-20,Loudonville,"",0.0332,"","",""
"","",2022-04-20,CASTLE H,"",0.0276,7.8188,4.6449,""
"","",2022-04-20,Moxa Arch,5.0E-4,0.0425,7.3088,"",0.0
"","",2022-04-20,Santa Maria,"","",9.3273,3.1984,""
"","",2022-04-20,Montevallo,"","","","",0.001
"","",2022-04-21,Fountain Hills,"",0.0408,"","",""
"","",2022-04-21,BONDVILLE,"","","",5.0754,""
"","",2022-04-21,Virginia,"","","",3.5985,""
"","",2022-04-21,Whiteface Mtn,"",0.0415,"",3.1219,""
"","",2022-04-21,Roosvelt,0.0029,"","",10.9982,""
"","",2022-04-21,Eau Claire,"",0.0326,11.0,7.7579,""
"","",2022-04-21,SPA-Irving St.,0.0059,"","",6.5303,0.0
"","",2022-04-22,Melbourne,"",0.0487,23.7345,8.4097,""
"","",2022-04-22,McDonough,"",0.0265,"",8.0292,""
"","",2022-04-22,St. Philips,"",0.0276,"","",""
"","",2022-04-22,Farrell,"",0.0389,"",4.3551,""
"",0.2046,2022-04-22,NORFOLK - NOAA,0.0068,"","","",0.0
"","",2022-04-23,Rose Elementary,"",0.0416,"",10.5588,""
"","",2022-04-23,Yuma Supersite,"",0.0417,47.1375,9.7051,""
"","",2022-04-23,Nipomo Mesa CDF,"","",48.784,10.656,""
"","",2022-04-23,Idaho City,"","","",2.7353,""
"","",2022-04-23,SCHILPRK,"",0.0223,"","",""
"","",2022-04-23,SHIRLEY PLANTATION,0.0017,0.0418,"","",1.0E-4
"","",2022-04-23,Tacoma-S 36th St,0.0111,"","",1.7549,""
"","",2022-04-23,Flax Pond,"",0.038,"","",""
"","",2022-04-23,FGRLAKES,"",0.0452,"","",""
"","",2022-04-24,Queen Valley,"",0.0547,"","",""
"","",2022-04-24,Colfax,"",0.0376,"",4.2993,""
"","",2022-04-24,Fairfield,"",0.029,"","",""
"","",2022-04-24,JPRECC,"",0.0404,"",9.5986,""
"","",2022-04-24,Bar Harbor - Cadilla,"",0.0438,"","",""
"","",2022-04-24,Lewistown,"",0.0369,5.2269,3.1429,""
"","",2022-04-24,Painesville,"",0.0383,"",13.4261,0.001
"","",2022-04-24,Hershey,"",0.0397,"","",""
"","",2022-04-24,Eau Claire,"",0.0393,18.8908,6.0176,""
"","",2022-04-24,GRAFTON,"",0.0456,"","",""
"","",2022-04-24,Heritage Park,"",0.0223,13.3333,4.0333,""
"","",2022-04-25,Belle Glade,"","","",6.9077,""
"","",2022-04-25,Granger-Beckley St.,"",0.0309,"","",""
"","",2022-04-25,Chester,0.0063,0.0355,"",10.2676,0.0
"","",2022-04-25,Notre Dame,"",0.0417,"","",""
"","",2022-04-25,Hershey,"",0.0403,"","",""
"","",2022-04-25,KEWAUNEE,"",0.035,"","",""
"","",2022-04-25,Elkhorn,"",0.0307,"","",""
"","",2022-04-26,Chesterfield,"",0.0356,"",9.1371,""
"","",2022-04-26,Port Angeles-E 5th S,"","","",5.681,""
"","",2022-04-26,North Holywood,0.0169,0.0354,"",13.3128,""
"",0.1482,2022-04-27,MLK,"","","","",0.0
"","",2022-04-27,Calvert,"",0.0342,"","",""
"","",2022-04-27,Nashua - Gilson Rd.,"",0.0277,"","",""
"",0.0356,2022-04-27,Taft NCore,0.0064,0.0377,15.2119,7.2941,0.0
"","",2022-04-27,Eastman Ross N Robin,"","","","",0.0
"","",2022-04-27,Yacolt-Yacolt Rd,"","","",1.753,""
"","",2022-04-27,Tacoma-L St,"","","",3.513,""
"","",2022-04-27,Riviera Beach,"","","","",0.0011
"","",2022-04-27,Red Bluff - Walnut o,"",0.0431,"",3.7692,""
"","",2022-04-27,Freemansburg,"",0.027,"","",""
"",0.158,2022-04-28,NCore,"",0.0323,23.6186,3.701,0.0026
"","",2022-04-28,Payson Well Site,"","",27.2105,"",""
"",0.3182,2022-04-28,Central Phoenix,0.016,0.0305,38.0455,"",1.0E-4
"","",2022-04-28,Higley,"","",41.7364,"",""
"","",2022-04-28,CasaBlanca,"","",61.2632,"",""
"","",2022-04-28,Jackson - Clinton,"",0.0262,"","",""
"",0.2085,2022-04-28,Pepsi Place,0.0036,"","",9.5366,""
"","",2022-04-28,Grangeville,"","","",3.1284,""
"","",2022-04-28,Hoxeyville,"",0.0438,"","",""
"","",2022-04-28,Bozeman High School,"","","",6.7642,""
"","",2022-04-28,Wilmington,"",0.0328,"","",""
"","",2022-04-28,Mill City,"","","",5.328,""
"","",2022-04-28,Credit Union,"","",34.6632,7.7695,""
"","",2022-04-28,BAYSIDE,"",0.0378,"","",""
"","",2022-04-28,Casper Gaseous,0.0037,0.0402,"",5.3768,""
"",0.1058,2022-04-28,Copper View,0.0081,0.0367,"",8.799,0.0012
"","",2022-04-28,Madison University A,"","",13.0721,7.1198,""
"","",2022-04-28,State College,"",0.046,"",3.5175,""
"","",2022-04-28,Colusa - Sunrise Blv,"",0.03,25.0,5.5333,""
"","",2022-04-01,Dirty Socks,"","",10.8713,"",""
"","",2022-04-01,Bakersfield - Golden,"","",40.9506,20.716,""
"","",2022-04-01,Rocky Flats - N - 16,"",0.0409,"","",""
"","",2022-04-01,Crystal River Preser,"","","",6.998,4.0E-4
"","",2022-04-01,Savannah East Presid,"",0.0334,"","",0.0019
"","",2022-04-01,"Muscatine, High Scho","","","",3.8208,0.0
"","",2022-04-01,LYNN,0.0044,0.0335,"",4.0896,""
"","",2022-04-01,Red Lake Nation,"","","",5.8571,""
"",0.3438,2022-04-01,Sunrise Acres,"","","","",""
"","",2022-04-01,Linda,"","",8.8431,"",""
"","",2022-04-01,Glenpool,"",0.0311,12.1739,7.4727,""
0.9074,0.2978,2022-04-01,Seattle-10th & Welle,0.0138,"","",3.3474,""
"","",2022-04-02,WYLAM,"","",14.9737,9.8509,""
"","",2022-04-02,Goleta,"",0.0254,25.5714,9.4909,""
"","",2022-04-02,Alhambra,"",0.0342,"","",""
"","",2022-04-02,JOHNSTON,"",0.0405,"",3.0231,""
"","",2022-04-02,Erie,"",0.032,"",4.5295,""
"","",2022-04-02,Lyons,"","","",3.7121,""
"","",2022-04-02,Freels,"",0.035,"","",""
"","",2022-04-02,CARTHAGE,"","",10.8952,"",""
"","",2022-04-02,WEST ALTON,"",0.0356,"","",""
"",0.2304,2022-04-03,Calexico - Ethel Str,0.0095,0.0288,32.6744,9.1093,7.0E-4
"","",2022-04-03,MTSP,0.0011,0.0337,6.8407,"",0.001
"",0.3824,2022-04-03,77th and Dodge,"","","","",""
"","",2022-04-03,Theodore Roosevelt N,"",0.0339,"",2.699,""
"","",2022-04-04,Westmorland - 570 Co,"",0.0331,33.791,"",""
"",0.2236,2022-04-04,San Rafael,0.0018,0.0397,"",6.5161,""
"","",2022-04-04,KNIGHT_P,"",0.0383,"",4.2612,""
"","",2022-04-04,Walter Johnson,"",0.037,28.5081,8.9234,""
"","",2022-04-04,Eisenhower Park,"","","",2.8963,""
"","",2022-04-04,Arendtsville,"",0.0437,"",6.1721,""
"","",2022-04-04,Crockett,"",0.0416,"","",""
"","",2022-04-05,COMBS,"","",31.9115,"",""
"","",2022-04-05,Yosemite NP Turtleba,"",0.0339,"","",""
